EM_PREDICTION,IMP_Flash_Point,IMP_Sp.Gr.@_6060_deg.F,P_Viscosity,sample_id,sample_point_id,Viscosity,_dmIndex_,_PartInd_
4.4778624402,87.0000,1.0694,4.4778624402,2305000080,OL2-SC231,4.2521,2000189,1
5.0423601141,90.0000,1.0734,5.0423601141,2305003540,OL2-SC231,4.7288,2000190,2
5.0844543393,92.0000,1.0725,5.0844543393,2305005401,OL2-SC231,5.0539,2000191,1
5.2288852133,91.0000,1.0744,5.2288852133,2305007016,OL2-SC231,4.8924,2000192,1
5.0904542235,91.5000,1.0729,5.0904542235,2305008856,OL2-SC231,4.6506,2000193,0
4.7334499442,90.0000,1.0704,4.7334499442,2305010233,OL2-SC231,4.2875,2000194,1
4.779689677,89.0000,1.0715,4.779689677,2305011771,OL2-SC231,4.3413,2000195,1
5.1367937784,91.0000,1.0736,5.1367937784,2305013622,OL2-SC231,5.0548,2000196,1
5.3940669861,92.0000,1.0751,5.3940669861,2305015439,OL2-SC231,5.0158,2000197,1
4.8939259503,91.0000,1.0714,4.8939259503,2305017215,OL2-SC231,5.5051,2000198,1
5.2262049855,92.0000,1.0737,5.2262049855,2305018908,OL2-SC231,4.7752,2000199,1
4.9722961025,91.0000,1.0721,4.9722961025,2305020690,OL2-SC231,4.4999,2000200,0
5.2613538163,92.0000,1.0740,5.2613538163,2305022097,OL2-SC231,5.2316,2000201,1
5.3940669861,92.0000,1.0751,5.3940669861,2305023501,OL2-SC231,4.7274,2000202,1
5.4564182085,92.0000,1.0756,5.4564182085,2305025434,OL2-SC231,5.0628,2000203,0
5.520060407,92.0000,1.0761,5.520060407,2305027138,OL2-SC231,5.4879,2000204,0
5.4002445011,92.0000,1.0752,5.4002445011,2305028908,OL2-SC231,4.8560,2000205,1
5.0299914163,89.0000,1.0739,5.0299914163,2305030572,OL2-SC231,4.5518,2000206,2
5.5981589285,92.0000,1.0767,5.5981589285,2305032378,OL2-SC231,4.8639,2000207,1
5.5696952608,91.0000,1.0772,5.5696952608,2305034129,OL2-SC231,4.9685,2000208,0
5.5894006387,91.0000,1.0773,5.5894006387,2305035715,OL2-SC231,5.9841,2000209,1
5.637923452,92.0000,1.0770,5.637923452,2305037614,OL2-SC231,5.4130,2000210,0
5.7670381798,92.0000,1.0780,5.7670381798,2305039569,OL2-SC231,5.1403,2000211,1
5.6990848161,90.0000,1.0788,5.6990848161,2305041572,OL2-SC231,5.4048,2000212,1
5.8573086255,93.0000,1.0779,5.8573086255,2305043411,OL2-SC231,5.8677,2000213,1
5.4064347718,92.0000,1.0752,5.4064347718,2305045376,OL2-SC231,4.8275,2000214,1
5.6643032214,93.0000,1.0765,5.6643032214,2305046817,OL2-SC231,5.1551,2000215,0
5.6312626838,92.0000,1.0770,5.6312626838,2305048369,OL2-SC231,5.2829,2000216,0
5.8010585085,93.0000,1.0775,5.8010585085,2305050234,OL2-SC231,5.2342,2000217,1
5.6376069855,93.0000,1.0763,5.6376069855,2305052063,OL2-SC231,5.2642,2000218,0
5.8513707999,93.5000,1.0775,5.8513707999,2306000100,OL2-SC231,5.6115,2000219,1
5.6509280689,93.0000,1.0764,5.6509280689,2306001822,OL2-SC231,5.5048,2000220,0
5.6643032214,93.0000,1.0765,5.6643032214,2306003647,OL2-SC231,5.6265,2000221,1
5.2850332344,92.0000,1.0742,5.2850332344,2306005036,OL2-SC231,6.2536,2000222,1
4.4795372601,90.0000,1.0676,4.4795372601,2306006575,OL2-SC231,3.1064,2000223,0
4.8125566477,91.5000,1.0702,4.8125566477,2306008384,OL2-SC231,4.5794,2000224,1
5.1414472582,94.0000,1.0715,5.1414472582,2306010165,OL2-SC231,5.5497,2000225,0
5.3823250967,93.0000,1.0743,5.3823250967,2306012006,OL2-SC231,5.2962,2000226,0
5.2100923103,93.0000,1.0729,5.2100923103,2306013837,OL2-SC231,5.2319,2000227,0
6.7281100073,97.5000,1.0800,6.7281100073,2306015624,OL2-SC231,7.0478,2000228,1
6.0863940341,95.0000,1.0780,6.0863940341,2306017092,OL2-SC231,6.3224,2000229,1
4.9722961025,91.0000,1.0721,4.9722961025,2306018707,OL2-SC231,5.2164,2000230,2
5.3217432429,93.0000,1.0738,5.3217432429,2306020675,OL2-SC231,5.4119,2000231,1
5.3823250967,93.0000,1.0743,5.3823250967,2306022633,OL2-SC231,5.4924,2000232,1
5.4130939825,93.0000,1.0746,5.4130939825,2306024580,OL2-SC231,5.6771,2000233,2
5.1233889176,92.0000,1.0728,5.1233889176,2306026373,OL2-SC231,5.1328,2000234,0
5.0259648486,91.0000,1.0726,5.0259648486,2306028186,OL2-SC231,5.0523,2000235,1
4.8728784582,92.0000,1.0705,4.8728784582,2306029663,OL2-SC231,5.0617,2000236,2
5.0752563231,91.0000,1.0731,5.0752563231,2306031181,OL2-SC231,5.1406,2000237,0
5.1743073468,92.0000,1.0733,5.1743073468,2306033132,OL2-SC231,4.9979,2000238,1
5.1367937784,91.0000,1.0736,5.1367937784,2306034977,OL2-SC231,5.0059,2000239,1
5.1316340895,90.0000,1.0742,5.1316340895,2306036782,OL2-SC231,4.9298,2000240,0
5.3089114578,92.0000,1.0744,5.3089114578,2306038573,OL2-SC231,4.9790,2000241,0
5.4162617479,91.0000,1.0760,5.4162617479,2306040437,OL2-SC231,5.3100,2000242,2
4.9490078497,89.0000,1.0732,4.9490078497,2306041961,OL2-SC231,5.3693,2000243,0
5.4501252733,92.0000,1.0756,5.4501252733,2306043483,OL2-SC231,4.9317,2000244,0
5.90008458,93.0000,1.0782,5.90008458,2306045365,OL2-SC231,5.8635,2000245,1
5.7871351928,93.0000,1.0774,5.7871351928,2306047273,OL2-SC231,5.1671,2000246,1
7.0928229294,96.0000,1.0832,7.0928229294,2306049283,OL2-SC231,6.4303,2000247,1
6.7446796156,95.0000,1.0821,6.7446796156,2306051216,OL2-SC231,6.1722,2000248,1
6.311263925,94.0000,1.0802,6.311263925,2307000056,OL2-SC231,5.8161,2000249,1
6.2013588933,94.0000,1.0795,6.2013588933,2307001611,OL2-SC231,5.2883,2000250,1
6.3503549127,95.0000,1.0797,6.3503549127,2307003247,OL2-SC231,5.7350,2000251,1
6.9081684849,96.0000,1.0822,6.9081684849,2307005193,OL2-SC231,6.3601,2000252,1
6.3906590591,95.0000,1.0800,6.3906590591,2307007012,OL2-SC231,5.4277,2000253,1
5.9465319097,94.0000,1.0778,5.9465319097,2307009050,OL2-SC231,5.0964,2000254,1
5.9176565424,94.0000,1.0776,5.9176565424,2307010886,OL2-SC231,5.3146,2000255,1
6.7828708538,96.0000,1.0815,6.7828708538,2307012863,OL2-SC231,5.9287,2000256,1
5.9465319097,94.0000,1.0778,5.9465319097,2307014376,OL2-SC231,5.2533,2000257,0
5.2055722624,91.0000,1.0742,5.2055722624,2307015917,OL2-SC231,4.6376,2000258,1
5.0918974525,91.0000,1.0732,5.0918974525,2307018028,OL2-SC231,4.3895,2000259,1
5.1939886518,91.0000,1.0741,5.1939886518,2307020105,OL2-SC231,4.6578,2000260,1
5.611360479,92.0000,1.0768,5.611360479,2307022156,OL2-SC231,4.9797,2000261,1
5.914455994,93.0000,1.0783,5.914455994,2307024033,OL2-SC231,5.6266,2000262,0
6.3163048662,93.0000,1.0810,6.3163048662,2307025992,OL2-SC231,5.2085,2000263,0
6.2795616763,94.0000,1.0800,6.2795616763,2307027617,OL2-SC231,5.5422,2000264,2
6.5264158659,94.5000,1.0812,6.5264158659,2307029223,OL2-SC231,5.8282,2000265,1
6.4931053547,94.5000,1.0810,6.4931053547,2307031191,OL2-SC231,5.8845,2000266,1
5.6376069855,93.0000,1.0763,5.6376069855,2307033016,OL2-SC231,5.0370,2000267,1
5.8566405631,94.5000,1.0768,5.8566405631,2307034834,OL2-SC231,5.4627,2000268,2
6.049038797,95.0000,1.0778,6.049038797,2307036588,OL2-SC231,5.4862,2000269,1
6.1698841598,95.0000,1.0786,6.1698841598,2307036666,OL2-SC231,5.4792,2000270,0
6.1089850708,95.0000,1.0782,6.1089850708,2307038314,OL2-SC231,5.6328,2000271,1
5.3217432429,93.0000,1.0738,5.3217432429,2307038488,OL2-SC231,4.7523,2000272,1
5.3823250967,93.0000,1.0743,5.3823250967,2307039865,OL2-SC231,4.8653,2000273,1
5.9900364539,95.0000,1.0774,5.9900364539,2307040003,OL2-SC231,5.4667,2000274,1
6.0564802764,95.0000,1.0778,6.0564802764,2307041336,OL2-SC231,5.5770,2000275,1
5.9973604327,95.0000,1.0774,5.9973604327,2307041556,OL2-SC231,5.5551,2000276,1
5.9536353249,95.0000,1.0771,5.9536353249,2307043351,OL2-SC231,5.3414,2000277,1
6.1545695808,95.0000,1.0785,6.1545695808,2307043533,OL2-SC231,5.6971,2000278,1
5.9973604327,95.0000,1.0774,5.9973604327,2307045187,OL2-SC231,5.6284,2000279,0
6.1170581365,94.0000,1.0790,6.1170581365,2307045324,OL2-SC231,5.8848,2000280,1
5.9900364539,95.0000,1.0774,5.9900364539,2307047145,OL2-SC231,5.5281,2000281,1
5.8502732077,96.0000,1.0756,5.8502732077,2307047272,OL2-SC231,5.1880,2000282,0
6.0564802764,95.0000,1.0778,6.0564802764,2307049000,OL2-SC231,5.5867,2000283,1
5.8464664661,94.0000,1.0771,5.8464664661,2307049109,OL2-SC231,5.4932,2000284,2
5.5458825559,92.0000,1.0763,5.5458825559,2307050806,OL2-SC231,4.6186,2000285,1
5.4608575555,94.0000,1.0742,5.4608575555,2307050952,OL2-SC231,4.7712,2000286,1
5.4317095607,93.0000,1.0747,5.4317095607,2307052283,OL2-SC231,4.8537,2000287,2
5.4247915292,92.5000,1.0750,5.4247915292,2307052436,OL2-SC231,4.6910,2000288,0
5.4375780647,92.0000,1.0755,5.4375780647,2307053867,OL2-SC231,4.8125,2000289,1
5.6509280689,93.0000,1.0764,5.6509280689,2307054062,OL2-SC231,4.7421,2000290,1
5.6912162818,93.0000,1.0767,5.6912162818,2307055934,OL2-SC231,4.9260,2000291,1
7.7281995783,97.0000,1.0856,7.7281995783,2308000080,OL2-SC231,6.9827,2000292,1
7.6238010722,97.0000,1.0851,7.6238010722,2308001715,OL2-SC231,6.8339,2000293,1
6.5641855299,95.0000,1.0810,6.5641855299,2308001872,OL2-SC231,5.6812,2000294,0
5.6647004607,92.0000,1.0772,5.6647004607,2308005570,OL2-SC231,4.4936,2000295,1
5.5371148272,91.0000,1.0769,5.5371148272,2308007519,OL2-SC231,5.2089,2000296,1
5.0643976709,90.0000,1.0736,5.0643976709,2308009040,OL2-SC231,4.5955,2000297,0
5.6984742944,92.0000,1.0775,5.6984742944,2308011015,OL2-SC231,4.6789,2000298,1
5.637923452,92.0000,1.0770,5.637923452,2308013105,OL2-SC231,4.6361,2000299,0
5.6314345502,91.0000,1.0776,5.6314345502,2308015005,OL2-SC231,4.7369,2000300,1
5.8741020864,91.0000,1.0794,5.8741020864,2308017029,OL2-SC231,5.2799,2000301,0
5.4920488059,91.0000,1.0766,5.4920488059,2308018979,OL2-SC231,4.5510,2000302,1
5.5008311842,92.0000,1.0760,5.5008311842,2308020948,OL2-SC231,4.2889,2000303,1
5.4944475229,92.0000,1.0759,5.4944475229,2308022565,OL2-SC231,4.6122,2000304,1
5.1595276399,91.0000,1.0738,5.1595276399,2308024112,OL2-SC231,4.8208,2000305,0
5.4539245916,91.0000,1.0763,5.4539245916,2308028072,OL2-SC231,4.9628,2000306,1
5.1765303122,89.0000,1.0752,5.1765303122,2308030125,OL2-SC231,5.1083,2000307,1
7.4057569857,99.0000,1.0824,7.4057569857,2308032012,OL2-SC231,6.0943,2000308,2
5.2850332344,92.0000,1.0742,5.2850332344,2308033934,OL2-SC231,4.6310,2000309,1
5.7047544627,93.0000,1.0768,5.7047544627,2308035367,OL2-SC231,5.2291,2000310,1
5.939291564,94.0000,1.0778,5.939291564,2308036885,OL2-SC231,5.4141,2000311,0
6.1720217705,96.5000,1.0774,6.1720217705,2308038749,OL2-SC231,5.4297,2000312,1
4.4806780316,92.0000,1.0662,4.4806780316,2308040497,OL2-SC231,4.1289,2000313,1
4.9174624403,94.0000,1.0694,4.9174624403,2308042292,OL2-SC231,4.6997,2000314,1
5.1582426282,94.0000,1.0717,5.1582426282,2308043932,OL2-SC231,5.0422,2000315,1
5.7196042712,96.0000,1.0747,5.7196042712,2308045730,OL2-SC231,4.9829,2000316,2
5.4999636917,95.0000,1.0738,5.4999636917,2308047110,OL2-SC231,5.2585,2000317,1
6.5068066286,97.5000,1.0787,6.5068066286,2308048570,OL2-SC231,5.7497,2000318,0
6.3122624469,96.5000,1.0783,6.3122624469,2308050452,OL2-SC231,5.4929,2000319,1
6.3855177388,96.0000,1.0792,6.3855177388,2308052278,OL2-SC231,5.8485,2000320,0
7.5739372701,98.0000,1.0841,7.5739372701,2308054192,OL2-SC231,6.3661,2000321,2
6.0821404354,96.0000,1.0772,6.0821404354,2309000070,OL2-SC231,5.5596,2000322,1
5.1328380786,93.5000,1.0718,5.1328380786,2309002065,OL2-SC231,4.4932,2000323,0
5.0684690535,92.5000,1.0720,5.0684690535,2309003554,OL2-SC231,4.6093,2000324,0
5.0807881269,94.0000,1.0710,5.0807881269,2309009094,OL2-SC231,5.0300,2000325,0
4.6377325802,92.0000,1.0680,4.6377325802,2309011053,OL2-SC231,4.4135,2000326,1
5.6979785538,93.0000,1.0768,5.6979785538,2309012852,OL2-SC231,5.9836,2000327,0
5.2981092914,95.5000,1.0717,5.2981092914,2309015321,OL2-SC231,5.0720,2000328,0
5.2005020088,95.0000,1.0713,5.2005020088,2309016878,OL2-SC231,4.4988,2000329,0
4.5402398913,92.0000,1.0669,4.5402398913,2309018480,OL2-SC231,4.4218,2000330,0
4.6420445651,93.0000,1.0673,4.6420445651,2309020591,OL2-SC231,4.4602,2000331,1
5.0570684882,95.0000,1.0700,5.0570684882,2309022541,OL2-SC231,4.9016,2000332,0
5.0840236408,95.0000,1.0702,5.0840236408,2309024621,OL2-SC231,5.1430,2000333,1
4.7062540567,93.0000,1.0680,4.7062540567,2309026577,OL2-SC231,4.7637,2000334,0
5.3239551456,97.0000,1.0707,5.3239551456,2309028533,OL2-SC231,5.0915,2000335,1
4.9624464764,95.0000,1.0691,4.9624464764,2309030080,OL2-SC231,5.2036,2000336,0
7.5291761499,102.0000,1.0805,7.5291761499,2309031687,OL2-SC231,9.1175,2000337,0
7.2637429088,100.0000,1.0809,7.2637429088,2309033635,OL2-SC231,9.0671,2000338,0
5.8222750553,97.0000,1.0746,5.8222750553,2309035524,OL2-SC231,6.0258,2000339,0
5.7946741442,97.0000,1.0744,5.7946741442,2309037454,OL2-SC231,6.0039,2000340,1
6.2857721097,99.0000,1.0761,6.2857721097,2309039328,OL2-SC231,6.3737,2000341,1
6.0554304035,98.5000,1.0750,6.0554304035,2309041308,OL2-SC231,6.3304,2000342,0
5.0109447834,94.0000,1.0703,5.0109447834,2309043023,OL2-SC231,5.3086,2000343,1
5.1277696335,95.0000,1.0706,5.1277696335,2309044730,OL2-SC231,5.2026,2000344,0
4.6334998066,95.0000,1.0656,4.6334998066,2309046451,OL2-SC231,5.2026,2000345,1
5.5747380448,96.5000,1.0732,5.5747380448,2309046851,OL2-SC231,5.6984,2000346,1
5.1664568043,95.5000,1.0706,5.1664568043,2309048948,OL2-SC231,5.2215,2000347,1
4.9779571288,95.0000,1.0692,4.9779571288,2309051050,OL2-SC231,5.6819,2000348,1
5.1555008537,95.0000,1.0709,5.1555008537,2309052924,OL2-SC231,5.1566,2000349,1
5.8806884875,98.0000,1.0742,5.8806884875,2309054992,OL2-SC231,5.7014,2000350,1
6.1205321944,98.0000,1.0759,6.1205321944,2310000054,OL2-SC231,6.0670,2000351,1
5.5939885667,96.0000,1.0737,5.5939885667,2310005814,OL2-SC231,5.9386,2000352,1
5.3989192483,94.0000,1.0737,5.3989192483,2310007817,OL2-SC231,5.6916,2000353,0
4.9319023432,93.0000,1.0703,4.9319023432,2310009739,OL2-SC231,4.9801,2000354,1
5.4819208838,93.0000,1.0751,5.4819208838,2310011571,OL2-SC231,6.1771,2000355,1
5.8643272906,96.0000,1.0757,5.8643272906,2310013077,OL2-SC231,6.0121,2000356,2
5.9516476162,98.0000,1.0747,5.9516476162,2310014667,OL2-SC231,6.1827,2000357,0
5.9064646368,97.0000,1.0752,5.9064646368,2310016682,OL2-SC231,7.3676,2000358,1
6.4174692904,98.0000,1.0778,6.4174692904,2310018590,OL2-SC231,6.7830,2000359,1
6.2256945198,97.0000,1.0774,6.2256945198,2310020579,OL2-SC231,6.7944,2000360,0
4.9735339623,93.0000,1.0707,4.9735339623,2310022361,OL2-SC231,4.4187,2000361,0
5.1978564891,94.0000,1.0720,5.1978564891,2310024225,OL2-SC231,4.6950,2000362,1
5.2158573592,93.0000,1.0729,5.2158573592,2310025797,OL2-SC231,4.7654,2000363,1
5.5062829569,95.0000,1.0738,5.5062829569,2310027464,OL2-SC231,4.9509,2000364,1
5.6528694527,96.0000,1.0742,5.6528694527,2310029551,OL2-SC231,5.2270,2000365,1
6.4816946363,94.0000,1.0813,6.4816946363,2310031489,OL2-SC231,7.1072,2000366,1
5.657608878,93.0000,1.0765,5.657608878,2310033503,OL2-SC231,6.0066,2000367,1
5.8183868857,94.0000,1.0769,5.8183868857,2310035432,OL2-SC231,5.6055,2000368,0
4.2969060844,93.0000,1.0631,4.2969060844,2310037429,OL2-SC231,5.7670,2000369,2
5.8114021714,94.0000,1.0769,5.8114021714,2310039073,OL2-SC231,5.0868,2000370,1
5.628063138,94.0000,1.0755,5.628063138,2310040691,OL2-SC231,5.2912,2000371,0
5.6509280689,93.0000,1.0764,5.6509280689,2310042667,OL2-SC231,5.9801,2000372,1
5.9902762193,94.0000,1.0781,5.9902762193,2310044442,OL2-SC231,5.9806,2000373,2
6.5484039584,94.0000,1.0817,6.5484039584,2310046294,OL2-SC231,7.0041,2000374,0
5.7083060946,94.0000,1.0761,5.7083060946,2310047970,OL2-SC231,5.3352,2000375,0
5.6912162818,93.0000,1.0767,5.6912162818,2310049773,OL2-SC231,5.6036,2000376,1
5.6643032214,93.0000,1.0765,5.6643032214,2310051237,OL2-SC231,5.8137,2000377,1
5.578327515,93.0000,1.0759,5.578327515,2310052713,OL2-SC231,5.6745,2000378,1
5.9072632205,93.0000,1.0783,5.9072632205,2310054627,OL2-SC231,6.3678,2000379,1
6.1317100986,95.0000,1.0783,6.1317100986,2311000087,OL2-SC231,6.4986,2000380,1
5.5329682057,93.0000,1.0755,5.5329682057,2311001957,OL2-SC231,5.7776,2000381,1
5.4946039842,93.0000,1.0752,5.4946039842,2311003830,OL2-SC231,5.6160,2000382,1
5.7354929186,94.0000,1.0763,5.7354929186,2311005599,OL2-SC231,6.0735,2000383,0
5.4986470043,94.0000,1.0745,5.4986470043,2311006959,OL2-SC231,5.6743,2000384,1
5.4796931847,94.0000,1.0744,5.4796931847,2311008461,OL2-SC231,5.7775,2000385,1
5.5113487934,94.0000,1.0746,5.5113487934,2311010418,OL2-SC231,5.7837,2000386,1
5.5626864365,94.0000,1.0750,5.5626864365,2311012102,OL2-SC231,5.8481,2000387,1
5.5177195164,94.0000,1.0747,5.5177195164,2311013906,OL2-SC231,5.8528,2000388,1
4.7117219036,92.0000,1.0688,4.7117219036,2311015590,OL2-SC231,4.7328,2000389,1
5.3623761287,94.0000,1.0734,5.3623761287,2311017462,OL2-SC231,5.6919,2000390,0
6.0227598854,96.0000,1.0768,6.0227598854,2311018824,OL2-SC231,6.9721,2000391,2
6.0416120666,95.0000,1.0777,6.0416120666,2311020310,OL2-SC231,6.9618,2000392,1
5.7388391529,93.0000,1.0771,5.7388391529,2311022098,OL2-SC231,6.9913,2000393,0
5.708863416,95.0000,1.0754,5.708863416,2311023894,OL2-SC231,6.2598,2000394,0
5.0918265459,93.0000,1.0718,5.0918265459,2311025839,OL2-SC231,5.2025,2000395,1
4.8881173944,92.0000,1.0706,4.8881173944,2311027603,OL2-SC231,4.9717,2000396,1
4.5472110333,91.0000,1.0677,4.5472110333,2311029407,OL2-SC231,4.3811,2000397,0
5.102861977,93.0000,1.0719,5.102861977,2311030936,OL2-SC231,5.2653,2000398,0
5.1978564891,94.0000,1.0720,5.1978564891,2311032507,OL2-SC231,5.3745,2000399,0
5.1250757085,93.0000,1.0721,5.1250757085,2311034491,OL2-SC231,5.7696,2000400,0
5.5653013406,93.0000,1.0758,5.5653013406,2311036269,OL2-SC231,6.4019,2000401,0
5.6647004607,92.0000,1.0772,5.6647004607,2311038277,OL2-SC231,6.6716,2000402,1
4.9301831163,91.0000,1.0717,4.9301831163,2311040132,OL2-SC231,8.4246,2000403,1
4.8734530641,91.0000,1.0712,4.8734530641,2311042035,OL2-SC231,5.0612,2000404,1
4.8227992708,92.0000,1.0700,4.8227992708,2311043597,OL2-SC231,4.6701,2000405,1
4.5495390227,88.0000,1.0697,4.5495390227,2311045151,OL2-SC231,4.6112,2000406,1
4.4791907945,88.0000,1.0689,4.4791907945,2311047118,OL2-SC231,4.6177,2000407,1
4.7210456188,89.0000,1.0709,4.7210456188,2311048974,OL2-SC231,4.8630,2000408,0
5.0772035208,88.0000,1.0749,5.0772035208,2311050909,OL2-SC231,5.6932,2000409,1
4.4425277865,85.0000,1.0700,4.4425277865,2312000067,OL2-SC231,4.8339,2000410,2
4.3375724136,84.0000,1.0692,4.3375724136,2312002020,OL2-SC231,4.7775,2000411,1
4.9918800767,89.0000,1.0736,4.9918800767,2312003523,OL2-SC231,5.3611,2000412,1
5.1430054386,90.0000,1.0743,5.1430054386,2312005081,OL2-SC231,5.4928,2000413,1
4.9543272686,89.0000,1.0732,4.9543272686,2312007115,OL2-SC231,5.8810,2000414,2
4.9918800767,89.0000,1.0736,4.9918800767,2312008940,OL2-SC231,5.4884,2000415,1
4.9918800767,89.0000,1.0736,4.9918800767,2312010871,OL2-SC231,7.3220,2000416,0
4.7562754236,88.0000,1.0719,4.7562754236,2312012754,OL2-SC231,4.9975,2000417,1
4.7464425231,88.0000,1.0718,4.7464425231,2312014682,OL2-SC231,5.0935,2000418,0
5.0698978079,93.0000,1.0716,5.0698978079,2312016260,OL2-SC231,4.7775,2000419,1
5.6200207827,96.0000,1.0739,5.6200207827,2312017757,OL2-SC231,5.1942,2000420,1
4.7464425231,88.0000,1.0718,4.7464425231,2312019521,OL2-SC231,4.6116,2000421,1
4.9936257576,91.0000,1.0723,4.9936257576,2312021244,OL2-SC231,4.7850,2000422,1
4.3086752896,86.0000,1.0679,4.3086752896,2312023116,OL2-SC231,4.2388,2000423,2
4.4584043285,86.0000,1.0697,4.4584043285,2312024863,OL2-SC231,4.3155,2000424,0
4.6131718446,88.0000,1.0704,4.6131718446,2312026636,OL2-SC231,4.3160,2000425,0
4.9578411297,87.0000,1.0744,4.9578411297,2312028092,OL2-SC231,5.2120,2000426,1
4.554019297,88.0000,1.0697,4.554019297,2312029583,OL2-SC231,4.1514,2000427,1
4.1954439289,84.0000,1.0674,4.1954439289,2312031445,OL2-SC231,4.2007,2000428,1
5.0866218067,90.0000,1.0738,5.0866218067,2312033149,OL2-SC231,4.9675,2000429,0
5.0205080633,90.0000,1.0732,5.0205080633,2312034959,OL2-SC231,4.8448,2000430,1
5.0631070482,89.0000,1.0742,5.0631070482,2312036648,OL2-SC231,5.1108,2000431,1
5.0460980794,92.0000,1.0721,5.0460980794,2312038428,OL2-SC231,4.9775,2000432,1
5.1332917597,95.0000,1.0707,5.1332917597,2312039939,OL2-SC231,4.5932,2000433,0
4.355860981,87.0000,1.0680,4.355860981,2312041467,OL2-SC231,4.7080,2000434,0
4.533381958,86.0000,1.0706,4.533381958,2312043854,OL2-SC231,4.6830,2000435,1
7.98894077,98.0000,1.0860,7.98894077,2312044769,OL2-SC231,4.2000,2000436,1
4.4306519277,87.0000,1.0689,4.4306519277,2312045752,OL2-SC231,4.3769,2000437,0
4.5306971199,87.0000,1.0700,4.5306971199,2312047688,OL2-SC231,4.5414,2000438,0
4.3327987098,86.0000,1.0682,4.3327987098,2312049497,OL2-SC231,4.1900,2000439,0
4.6592232319,89.0000,1.0703,4.6592232319,2312051381,OL2-SC231,4.6117,2000440,1
5.1658909984,90.0000,1.0745,5.1658909984,2312052890,OL2-SC231,4.9774,2000441,1
5.5457266658,90.0000,1.0776,5.5457266658,2401000079,OL2-SC231,5.7266,2000442,0
5.5068532623,90.0000,1.0773,5.5068532623,2401001868,OL2-SC231,5.6664,2000443,0
5.1658909984,90.0000,1.0745,5.1658909984,2401003548,OL2-SC231,6.8879,2000444,0
5.247504316,90.0000,1.0752,5.247504316,2401005402,OL2-SC231,5.6148,2000445,1
5.602603285,91.0000,1.0774,5.602603285,2401007225,OL2-SC231,5.6505,2000446,0
5.324099969,91.0000,1.0752,5.324099969,2401009076,OL2-SC231,5.4914,2000447,1
5.6829307948,91.0000,1.0780,5.6829307948,2401010576,OL2-SC231,5.8053,2000448,1
5.9720621724,91.0000,1.0801,5.9720621724,2401012201,OL2-SC231,6.6265,2000449,1
5.6425280902,91.0000,1.0777,5.6425280902,2401014229,OL2-SC231,6.0639,2000450,0
5.1601517095,90.0000,1.0745,5.1601517095,2401016088,OL2-SC231,5.3303,2000451,2
4.7171975413,88.0000,1.0715,4.7171975413,2401018011,OL2-SC231,3.1862,2000452,0
4.6787913865,88.0000,1.0711,4.6787913865,2401019737,OL2-SC231,4.8403,2000453,0
4.6079786862,87.0000,1.0709,4.6079786862,2401021482,OL2-SC231,4.6210,2000454,1
4.7661508271,88.0000,1.0720,4.7661508271,2401022910,OL2-SC231,4.8707,2000455,0
5.2033468845,88.0000,1.0760,5.2033468845,2401024489,OL2-SC231,5.7686,2000456,2
5.324099969,91.0000,1.0752,5.324099969,2401026568,OL2-SC231,6.0765,2000457,0
4.4416181626,90.0000,1.0672,4.4416181626,2401028448,OL2-SC231,5.6309,2000458,1
5.9096968698,90.0000,1.0803,5.9096968698,2401030409,OL2-SC231,6.6911,2000459,2
6.5222428348,95.0000,1.0808,6.5222428348,2401032202,OL2-SC231,6.7697,2000460,2
5.1424593101,91.0000,1.0737,5.1424593101,2401034863,OL2-SC231,5.0041,2000461,1
5.1538262236,91.0000,1.0738,5.1538262236,2401036371,OL2-SC231,5.0524,2000462,2
6.0821404354,96.0000,1.0772,6.0821404354,2401037910,OL2-SC231,5.1145,2000463,0
4.8836672953,91.0000,1.0713,4.8836672953,2401039937,OL2-SC231,5.3652,2000464,1
5.524173937,91.0000,1.0768,5.524173937,2401041814,OL2-SC231,6.5376,2000465,2
5.5501078159,91.0000,1.0770,5.5501078159,2401043829,OL2-SC231,6.2235,2000466,1
4.6740374326,88.0000,1.0710,4.6740374326,2401045678,OL2-SC231,5.1634,2000467,1
4.5811099039,88.0000,1.0700,4.5811099039,2401047683,OL2-SC231,4.8689,2000468,1
4.7810439094,88.0000,1.0721,4.7810439094,2401049227,OL2-SC231,5.2947,2000469,1
4.6359110118,89.0000,1.0700,4.6359110118,2401050779,OL2-SC231,5.0488,2000470,0
4.7355634752,89.0000,1.0711,4.7355634752,2401052746,OL2-SC231,5.4098,2000471,0
4.8398776001,89.0000,1.0721,4.8398776001,2401054468,OL2-SC231,6.2251,2000472,1
4.8569634511,88.0000,1.0729,4.8569634511,2402000090,OL2-SC231,5.4454,2000473,2
4.4705722394,88.0000,1.0688,4.4705722394,2402001831,OL2-SC231,4.4964,2000474,0
4.2382395862,86.0000,1.0670,4.2382395862,2402003818,OL2-SC231,4.1828,2000475,0
4.336851083,86.0000,1.0683,4.336851083,2402005318,OL2-SC231,4.3659,2000476,1
4.1669603335,86.0000,1.0661,4.1669603335,2402006893,OL2-SC231,4.2507,2000477,2
4.4348961083,87.0000,1.0689,4.4348961083,2402008911,OL2-SC231,4.4378,2000478,1
